comparison_layer,strategy,display_name,as_of,equity_cost_5bps
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-02,1.0761449141288084
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-03,1.0857607336285897
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-06,1.0857460319748569
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-07,1.066124309306521
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-08,1.0723483945098418
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-09,1.0707783436240375
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-10,1.0760399165763908
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-13,1.0510696591620974
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-14,1.0640051829429062
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-15,1.0687871608494937
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-16,1.0820628286968146
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-17,1.0760294271874709
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-20,1.062710746545703
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-21,1.075191919980936
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-22,1.0733414490497435
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-23,1.056549802375055
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-24,1.0573400444332104
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-28,1.0547779804231843
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-29,1.048937459454575
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-30,1.0675410653263657
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-05-31,1.0656418693491845
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-03,1.0619618676687506
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-04,1.073631893835047
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-05,1.086801922574319
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-06,1.090657560555065
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-07,1.0984896994231028
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-10,1.101567580675188
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-11,1.0977999575495339
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-12,1.1004946213179425
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-13,1.0996691101831977
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-14,1.0975943325517574
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-17,1.0978851090497785
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-18,1.101896937293633
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-19,1.108510058763576
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-20,1.1097350631550975
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-21,1.10665418926079
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-24,1.1028410317654753
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-25,1.0954450908738231
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-26,1.0926953068361467
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-27,1.0984466382125413
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-06-28,1.1037422981508571
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-01,1.1063661757891188
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-02,1.1201895429486786
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-03,1.1352167218019515
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-05,1.1389965535342668
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-08,1.1368940628853412
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-09,1.1450159438081877
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-10,1.1485695399988218
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-11,1.151068598462319
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-12,1.1508836116136507
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-15,1.1538765981861956
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-16,1.1497052861276036
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-17,1.1470300661879351
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-18,1.153821057101018
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-19,1.1423168100280658
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-22,1.1464338619046568
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-23,1.1419355475068367
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-24,1.1505421774618922
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-25,1.1422184750842908
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-26,1.141083098189638
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-29,1.1187690050801964
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-30,1.1155595651109034
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-07-31,1.1117873633397057
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-01,1.1072826264530982
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-02,1.0942219181228066
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-05,1.062068994405032
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-06,1.0841370544316775
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-07,1.1026284951302712
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-08,1.134944370804182
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-09,1.128722888954017
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-12,1.1121184161892774
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-13,1.1319924773201486
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-14,1.0926908873476304
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-15,1.1015998208249438
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-16,1.1170168848225355
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-19,1.1184571433561517
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-20,1.1182708825595604
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-21,1.1350283300536093
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-22,1.132469664026145
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-23,1.1045203011582487
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-26,1.1229197664159212
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-27,1.122905577013652
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-28,1.128956071570915
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-29,1.1376858408459534
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-08-30,1.1345089983146037
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-03,1.123814573196592
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-04,1.139721217304323
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-05,1.1439811360614385
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-06,1.1412208194668885
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-09,1.0920985459970631
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-10,1.0566145796157216
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-11,1.0581282716831242
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-12,1.0635333853366755
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-13,1.051008754398734
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-16,1.0593522378012208
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-17,1.0781812778926438
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-18,1.068985236586831
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-19,1.068720158287271
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-20,1.0548687456065653
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-23,1.0553331261218517
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-24,1.039111068724085
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-25,1.03620177009751
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-26,1.0336175331489497
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-27,1.0110205048843592
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-09-30,1.0210488044179689
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-01,1.012005499002822
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-02,1.0028528052347596
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-03,1.018786344408948
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-04,1.031104452235374
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-07,1.0296588114821037
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-08,1.0149584361050077
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-09,1.031333105662509
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-10,1.0342273293670339
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-11,1.03208973879955
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-14,1.030249628308564
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-15,1.0327792600533003
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-16,1.0213427806946322
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-17,1.0267122636463253
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-18,1.0160112454255452
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-21,1.0167497571873338
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-22,0.9990316727177877
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-23,1.0034828368149726
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-24,1.0157427110923787
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-25,1.0094680991230875
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-28,1.017133804859063
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-29,1.0183100010954291
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-30,1.024897686266246
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-10-31,1.0200199106998826
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-01,1.0251772598716447
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-04,1.0155450637747485
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-05,1.010428565865459
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-06,1.0170655554242498
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-07,1.0157110672900014
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-08,1.0211265483095677
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-11,1.0269540525103533
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-12,1.0322820618264976
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-13,1.0388235181237657
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-14,1.0416319116106616
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-15,1.045279686365273
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-18,1.0486182844851182
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-19,1.0504493854762729
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-20,1.052194426853829
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-21,1.0385192169281827
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-22,1.0373930829020215
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-25,1.0437627602446367
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-26,1.0537854993649547
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-27,1.058266818060241
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-11-29,1.050876706395076
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-02,1.0318998628217324
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-03,1.0281707807598277
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-04,1.0346572542649108
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-05,1.0319214583802914
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-06,1.0322618815085909
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-09,1.0292801305664172
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-10,1.0320791317013114
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-11,1.0373651666037844
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-12,1.0366773490135117
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-13,1.0360790931286428
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-16,1.0441605268068077
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-17,1.0455911819946289
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-18,1.0413029842376242
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-19,1.0449973482296182
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-20,1.0540939353956964
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-23,1.049308316896645
full_strategy,russell_1000_multi_factor_defensive,defensive_baseline,2019-12-24,1.0527412451838998
